image_id direction image_path processed left_top_x left_top_y right_top_x right_top_y left_middle_x left_middle_y right_middle_x right_middle_y left_bottom_x left_bottom_y right_bottom_x right_bottom_y update_at
139 left images/left_resize/010920160622_l_300_400.jpg 1 124.00000 117.00000 128.00000 120.00000 94.00000 181.00000 100.00000 186.00000 66.00000 237.00000 71.00000 241.00000 2017-01-02 23:34:20
140 left images/left_resize/010920160909_l_300_400.jpg 1 126.00000 117.00000 131.00000 121.00000 100.00000 169.00000 106.00000 174.00000 74.00000 218.00000 78.00000 222.00000 2017-01-02 23:34:32
141 left images/left_resize/010920161102_l_300_400.jpg 1 117.00000 113.00000 122.00000 117.00000 88.00000 172.00000 92.00000 175.00000 60.00000 229.00000 64.00000 233.00000 2017-01-02 23:34:42
142 left images/left_resize/011020160909_l_300_400.jpg 1 169.00000 129.00000 173.00000 132.00000 142.00000 180.00000 145.00000 185.00000 118.00000 225.00000 121.00000 228.00000 2017-01-02 23:34:54
143 left images/left_resize/011120160217_l_300_400.jpg 1 117.00000 111.00000 122.00000 114.00000 90.00000 168.00000 95.00000 173.00000 64.00000 226.00000 69.00000 229.00000 2017-01-02 23:35:05
144 left images/left_resize/011320160330_l_300_400.jpg 1 104.00000 110.00000 108.00000 113.00000 75.00000 170.00000 80.00000 176.00000 51.00000 226.00000 56.00000 230.00000 2017-01-02 23:35:16
145 left images/left_resize/011320160928_l_300_400.jpg 1 117.00000 111.00000 124.00000 115.00000 96.00000 163.00000 100.00000 172.00000 62.00000 231.00000 68.00000 235.00000 2017-01-02 23:35:26
146 left images/left_resize/011420160727_l_300_400.jpg 1 120.00000 112.00000 125.00000 116.00000 94.00000 168.00000 98.00000 173.00000 64.00000 226.00000 69.00000 230.00000 2017-01-02 23:35:39
147 left images/left_resize/011520161005_l_300_400.jpg 1 118.00000 125.00000 124.00000 130.00000 97.00000 169.00000 103.00000 174.00000 72.00000 224.00000 76.00000 228.00000 2017-01-02 23:35:50
148 left images/left_resize/011720160311_l_300_400.jpg 1 136.00000 123.00000 141.00000 128.00000 103.00000 174.00000 107.00000 178.00000 69.00000 227.00000 73.00000 231.00000 2017-01-02 23:36:00
149 left images/left_resize/011720160622_l_300_400.jpg 1 108.00000 122.00000 115.00000 125.00000 85.00000 178.00000 91.00000 182.00000 60.00000 231.00000 63.00000 234.00000 2017-01-02 23:36:10
150 left images/left_resize/011920160122_l_300_400.jpg 1 121.00000 114.00000 124.00000 118.00000 98.00000 157.00000 104.00000 162.00000 68.00000 218.00000 72.00000 222.00000 2017-01-02 23:36:20
151 left images/left_resize/011920161104_l_300_400.jpg 8 131.00000 106.00000 133.00000 109.00000 108.00000 163.00000 113.00000 166.00000 91.00000 222.00000 100.00000 223.00000 2017-01-02 23:36:33
152 left images/left_resize/012020160629_l_300_400.jpg 1 106.00000 126.00000 112.00000 132.00000 85.00000 173.00000 90.00000 177.00000 64.00000 223.00000 68.00000 226.00000 2017-01-02 23:37:14
153 left images/left_resize/012120160302_l_300_400.jpg 1 118.00000 109.00000 124.00000 112.00000 92.00000 166.00000 96.00000 170.00000 63.00000 222.00000 69.00000 228.00000 2017-01-02 23:37:24
154 left images/left_resize/012120160810_l_300_400.jpg 1 93.00000 107.00000 97.00000 110.00000 71.00000 159.00000 76.00000 164.00000 48.00000 213.00000 53.00000 217.00000 2017-01-02 23:37:34
155 left images/left_resize/012120160812_l_300_400.jpg 1 114.00000 113.00000 120.00000 117.00000 89.00000 165.00000 93.00000 167.00000 64.00000 217.00000 69.00000 222.00000 2017-01-02 23:37:45
156 left images/left_resize/012520160907_l_300_400.jpg 1 128.00000 105.00000 136.00000 107.00000 101.00000 166.00000 105.00000 170.00000 76.00000 219.00000 81.00000 223.00000 2017-01-02 23:37:56
157 left images/left_resize/012720160115_l_300_400.jpg 1 108.00000 108.00000 113.00000 111.00000 83.00000 162.00000 88.00000 166.00000 58.00000 218.00000 63.00000 222.00000 2017-01-02 23:38:05
158 left images/left_resize/012720160810_l_300_400.jpg 1 124.00000 103.00000 130.00000 105.00000 93.00000 166.00000 100.00000 171.00000 69.00000 222.00000 74.00000 226.00000 2017-01-02 23:38:14
159 left images/left_resize/012920160120_l_300_400.jpg 1 112.00000 111.00000 118.00000 114.00000 87.00000 166.00000 93.00000 173.00000 60.00000 226.00000 65.00000 231.00000 2017-01-02 23:38:23
160 left images/left_resize/012920160504_l_300_400.jpg 1 88.00000 120.00000 95.00000 123.00000 67.00000 171.00000 72.00000 176.00000 41.00000 231.00000 48.00000 235.00000 2017-01-02 23:38:32
161 left images/left_resize/013020160120_l_300_400.jpg 1 117.00000 114.00000 123.00000 118.00000 92.00000 167.00000 96.00000 171.00000 64.00000 227.00000 70.00000 231.00000 2017-01-02 23:38:42
162 left images/left_resize/013020160525_l_300_400.jpg 1 116.00000 108.00000 121.00000 112.00000 88.00000 165.00000 95.00000 170.00000 61.00000 226.00000 65.00000 230.00000 2017-01-02 23:38:52
163 left images/left_resize/013120160831_l_300_400.jpg 1 114.00000 102.00000 120.00000 106.00000 84.00000 167.00000 89.00000 172.00000 61.00000 218.00000 65.00000 221.00000 2017-01-02 23:39:00
164 left images/left_resize/013120160902_l_300_400.jpg 1 103.00000 118.00000 108.00000 122.00000 77.00000 170.00000 81.00000 175.00000 47.00000 221.00000 53.00000 226.00000 2017-01-02 23:39:12
165 left images/left_resize/013220160318_l_300_400.jpg 1 126.00000 114.00000 132.00000 118.00000 96.00000 171.00000 102.00000 174.00000 68.00000 230.00000 74.00000 234.00000 2017-01-02 23:39:22
166 left images/left_resize/013220160909_l_300_400.jpg 8 159.00000 127.00000 164.00000 130.00000 135.00000 178.00000 138.00000 182.00000 109.00000 222.00000 112.00000 226.00000 2017-01-02 23:39:33
167 left images/left_resize/013420160323_l_300_400.jpg 1 114.00000 111.00000 118.00000 114.00000 85.00000 172.00000 92.00000 176.00000 60.00000 226.00000 64.00000 230.00000 2017-01-02 23:39:51
168 left images/left_resize/013620161026_l_300_400.jpg 1 110.00000 114.00000 116.00000 118.00000 84.00000 173.00000 88.00000 177.00000 55.00000 233.00000 60.00000 237.00000 2017-01-02 23:40:02
169 left images/left_resize/013720160330_l_300_400.jpg 1 119.00000 114.00000 125.00000 117.00000 94.00000 168.00000 97.00000 173.00000 65.00000 227.00000 71.00000 229.00000 2017-01-02 23:40:13
170 left images/left_resize/013720160401_l_300_400.jpg 9 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
171 left images/left_resize/014020160217_l_300_400.jpg 1 110.00000 126.00000 114.00000 130.00000 89.00000 170.00000 93.00000 175.00000 64.00000 223.00000 68.00000 226.00000 2017-01-02 23:40:55
172 left images/left_resize/014220160224_l_300_400.jpg 1 122.00000 111.00000 128.00000 114.00000 96.00000 170.00000 100.00000 172.00000 68.00000 222.00000 74.00000 227.00000 2017-01-02 23:41:04
173 left images/left_resize/014420160518_l_300_400.jpg 1 106.00000 112.00000 112.00000 115.00000 80.00000 170.00000 87.00000 177.00000 56.00000 226.00000 60.00000 230.00000 2017-01-02 23:41:13
174 left images/left_resize/014420161028_l_300_400.jpg 1 123.00000 130.00000 128.00000 132.00000 104.00000 167.00000 111.00000 170.00000 78.00000 222.00000 83.00000 225.00000 2017-01-02 23:41:24
175 left images/left_resize/014620160527_l_300_400.jpg 1 126.00000 115.00000 132.00000 118.00000 103.00000 166.00000 109.00000 170.00000 76.00000 218.00000 82.00000 222.00000 2017-01-02 23:41:37
176 left images/left_resize/014720160316_l_300_400.jpg 1 119.00000 114.00000 124.00000 117.00000 88.00000 173.00000 92.00000 178.00000 63.00000 223.00000 68.00000 226.00000 2017-01-02 23:41:47
177 left images/left_resize/014720160406_l_300_400.jpg 1 144.00000 142.00000 149.00000 147.00000 119.00000 194.00000 124.00000 198.00000 96.00000 240.00000 102.00000 243.00000 2017-01-02 23:41:57
178 left images/left_resize/014820160615_l_300_400.jpg 1 104.00000 114.00000 108.00000 117.00000 79.00000 166.00000 84.00000 170.00000 52.00000 225.00000 59.00000 229.00000 2017-01-02 23:42:07
179 left images/left_resize/014820160706_l_300_400.jpg 1 118.00000 113.00000 123.00000 115.00000 93.00000 169.00000 98.00000 172.00000 67.00000 221.00000 71.00000 224.00000 2017-01-02 23:42:16
180 left images/left_resize/014920160513_l_300_400.jpg 1 130.00000 138.00000 136.00000 143.00000 109.00000 182.00000 113.00000 184.00000 86.00000 227.00000 90.00000 230.00000 2017-01-02 23:42:25
181 left images/left_resize/014920160706_l_300_400.jpg 1 110.00000 111.00000 116.00000 116.00000 84.00000 168.00000 88.00000 171.00000 58.00000 224.00000 63.00000 226.00000 2017-01-02 23:42:34
182 left images/left_resize/015220160120_l_300_400.jpg 1 118.00000 114.00000 122.00000 117.00000 91.00000 170.00000 96.00000 174.00000 65.00000 223.00000 69.00000 226.00000 2017-01-02 23:42:43
183 left images/left_resize/015320160727_l_300_400.jpg 1 104.00000 117.00000 109.00000 121.00000 80.00000 169.00000 85.00000 174.00000 56.00000 222.00000 60.00000 226.00000 2017-01-02 23:42:55
184 left images/left_resize/015320160826_l_300_400.jpg 1 136.00000 134.00000 140.00000 136.00000 112.00000 184.00000 118.00000 188.00000 92.00000 229.00000 96.00000 232.00000 2017-01-02 23:43:05
185 left images/left_resize/015320161104_l_300_400.jpg 1 115.00000 94.00000 122.00000 97.00000 88.00000 153.00000 94.00000 156.00000 60.00000 210.00000 67.00000 215.00000 2017-01-02 23:43:15
186 left images/left_resize/015420160113_l_300_400.jpg 9 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
187 left images/left_resize/015420160302_l_300_400.jpg 1 116.00000 114.00000 120.00000 118.00000 90.00000 169.00000 94.00000 173.00000 64.00000 224.00000 69.00000 227.00000 2017-01-02 23:43:40
188 left images/left_resize/015620160408_l_300_400.jpg 1 120.00000 113.00000 124.00000 114.00000 96.00000 166.00000 100.00000 170.00000 72.00000 214.00000 78.00000 218.00000 2017-01-02 23:43:49
189 left images/left_resize/015820160429_l_300_400.jpg 1 126.00000 115.00000 132.00000 119.00000 101.00000 165.00000 105.00000 169.00000 74.00000 216.00000 80.00000 221.00000 2017-01-02 23:44:00
190 left images/left_resize/015920160302_l_300_400.jpg 1 116.00000 114.00000 120.00000 118.00000 90.00000 170.00000 96.00000 174.00000 67.00000 222.00000 72.00000 225.00000 2017-01-02 23:44:09
191 left images/left_resize/015920160622_l_300_400.jpg 1 114.00000 112.00000 120.00000 116.00000 86.00000 171.00000 91.00000 174.00000 62.00000 223.00000 67.00000 227.00000 2017-01-02 23:44:18
192 left images/left_resize/016020160311_l_300_400.jpg 1 108.00000 107.00000 114.00000 112.00000 81.00000 164.00000 85.00000 170.00000 56.00000 219.00000 59.00000 222.00000 2017-01-02 23:44:35
193 left images/left_resize/016020160817_l_300_400.jpg 1 139.00000 142.00000 144.00000 146.00000 113.00000 194.00000 119.00000 198.00000 90.00000 242.00000 95.00000 246.00000 2017-01-02 23:44:45
194 left images/left_resize/016220160217_l_300_400.jpg 1 109.00000 113.00000 115.00000 117.00000 82.00000 174.00000 87.00000 178.00000 60.00000 224.00000 64.00000 228.00000 2017-01-02 23:44:55
195 left images/left_resize/016220160803_l_300_400.jpg 1 120.00000 112.00000 125.00000 115.00000 95.00000 165.00000 100.00000 170.00000 68.00000 223.00000 72.00000 226.00000 2017-01-02 23:45:06
196 left images/left_resize/016220160928_l_300_400.jpg 1 119.00000 106.00000 125.00000 112.00000 92.00000 162.00000 98.00000 166.00000 68.00000 213.00000 72.00000 217.00000 2017-01-02 23:45:16
197 left images/left_resize/016620160817_l_300_400.jpg 1 128.00000 109.00000 133.00000 114.00000 99.00000 169.00000 104.00000 173.00000 73.00000 223.00000 78.00000 226.00000 2017-01-02 23:45:25
198 left images/left_resize/016720160720_l_300_400.jpg 1 132.00000 122.00000 136.00000 125.00000 100.00000 171.00000 107.00000 178.00000 75.00000 221.00000 80.00000 226.00000 2017-01-02 23:45:34
199 left images/left_resize/017220160513_l_300_400.jpg 1 125.00000 108.00000 131.00000 110.00000 101.00000 162.00000 104.00000 165.00000 75.00000 210.00000 79.00000 216.00000 2017-01-02 23:45:44
200 left images/left_resize/017320160122_l_300_400.jpg 1 126.00000 98.00000 132.00000 104.00000 96.00000 153.00000 103.00000 158.00000 68.00000 207.00000 72.00000 213.00000 2017-01-02 23:45:52
201 left images/left_resize/017420151223_l_300_400.jpg 9 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
202 left images/left_resize/017520160210_l_300_400.jpg 1 123.00000 110.00000 127.00000 114.00000 94.00000 169.00000 100.00000 174.00000 68.00000 221.00000 76.00000 226.00000 2017-01-02 23:46:14
203 left images/left_resize/017520160601_l_300_400.jpg 1 118.00000 114.00000 123.00000 117.00000 92.00000 172.00000 96.00000 176.00000 67.00000 224.00000 72.00000 227.00000 2017-01-02 23:46:23
204 left images/left_resize/017620160504_l_300_400.jpg 1 113.00000 114.00000 120.00000 118.00000 84.00000 171.00000 91.00000 175.00000 60.00000 221.00000 66.00000 225.00000 2017-01-02 23:46:33
205 left images/left_resize/017920160106_l_300_400.jpg 1 89.00000 105.00000 95.00000 108.00000 64.00000 158.00000 69.00000 162.00000 40.00000 214.00000 43.00000 218.00000 2017-01-02 23:46:44
206 left images/left_resize/017920160713_l_300_400.jpg 1 120.00000 114.00000 124.00000 118.00000 92.00000 170.00000 97.00000 175.00000 67.00000 226.00000 72.00000 230.00000 2017-01-02 23:46:54
207 left images/left_resize/018020160203_l_300_400.jpg 1 128.00000 99.00000 133.00000 102.00000 98.00000 164.00000 103.00000 169.00000 72.00000 216.00000 78.00000 220.00000 2017-01-02 23:47:03
208 left images/left_resize/018020160610_l_300_400.jpg 1 124.00000 110.00000 128.00000 113.00000 100.00000 166.00000 104.00000 172.00000 74.00000 223.00000 80.00000 226.00000 2017-01-02 23:47:13
209 left images/left_resize/018020160909_l_300_400.jpg 1 128.00000 118.00000 133.00000 122.00000 107.00000 166.00000 112.00000 170.00000 84.00000 216.00000 91.00000 219.00000 2017-01-02 23:47:22
210 left images/left_resize/018020161118_l_300_400.jpg 1 113.00000 90.00000 119.00000 93.00000 84.00000 152.00000 89.00000 157.00000 60.00000 210.00000 64.00000 213.00000 2017-01-02 23:47:31
211 left images/left_resize/018220160713_l_300_400.jpg 1 126.00000 148.00000 131.00000 150.00000 103.00000 195.00000 108.00000 198.00000 82.00000 240.00000 87.00000 243.00000 2017-01-02 23:47:42
212 left images/left_resize/018420161102_l_300_400.jpg 1 118.00000 111.00000 123.00000 115.00000 90.00000 170.00000 94.00000 174.00000 68.00000 223.00000 72.00000 228.00000 2017-01-02 23:47:50
213 left images/left_resize/018520161019_l_300_400.jpg 1 124.00000 115.00000 131.00000 120.00000 96.00000 169.00000 100.00000 174.00000 69.00000 226.00000 73.00000 230.00000 2017-01-02 23:47:59
214 left images/left_resize/018620161005_l_300_400.jpg 1 144.00000 134.00000 148.00000 138.00000 112.00000 189.00000 115.00000 192.00000 84.00000 234.00000 89.00000 237.00000 2017-01-02 23:48:07
215 left images/left_resize/018820160513_l_300_400.jpg 1 130.00000 113.00000 134.00000 119.00000 101.00000 163.00000 105.00000 167.00000 72.00000 213.00000 76.00000 218.00000 2017-01-02 23:48:17
216 left images/left_resize/018820160608_l_300_400.jpg 1 132.00000 111.00000 136.00000 116.00000 104.00000 168.00000 108.00000 170.00000 76.00000 224.00000 81.00000 227.00000 2017-01-02 23:48:26
217 left images/left_resize/018920160224_l_300_400.jpg 1 111.00000 114.00000 114.00000 117.00000 84.00000 169.00000 90.00000 174.00000 59.00000 222.00000 64.00000 226.00000 2017-01-02 23:48:35
218 left images/left_resize/018920161130_l_300_400.jpg 1 137.00000 123.00000 143.00000 127.00000 108.00000 183.00000 112.00000 188.00000 84.00000 235.00000 91.00000 238.00000 2017-01-02 23:48:43
219 left images/left_resize/019120160504_l_300_400.jpg 1 107.00000 113.00000 113.00000 116.00000 82.00000 168.00000 88.00000 174.00000 55.00000 224.00000 60.00000 229.00000 2017-01-02 23:48:53
220 left images/left_resize/019120161019_l_300_400.jpg 1 112.00000 110.00000 117.00000 115.00000 83.00000 170.00000 88.00000 174.00000 56.00000 222.00000 61.00000 227.00000 2017-01-02 23:49:01
221 left images/left_resize/019420160108_l_300_400.jpg 1 111.00000 114.00000 115.00000 116.00000 84.00000 165.00000 91.00000 170.00000 60.00000 218.00000 63.00000 222.00000 2017-01-02 23:49:10
222 left images/left_resize/019420160831_l_300_400.jpg 1 125.00000 106.00000 133.00000 111.00000 93.00000 170.00000 98.00000 174.00000 66.00000 223.00000 68.00000 224.00000 2017-01-02 23:49:20
223 left images/left_resize/019720151223_l_300_400.jpg 1 111.00000 113.00000 115.00000 116.00000 87.00000 166.00000 92.00000 171.00000 60.00000 222.00000 65.00000 224.00000 2017-01-02 23:49:30
224 left images/left_resize/019920160203_l_300_400.jpg 1 119.00000 116.00000 126.00000 119.00000 94.00000 166.00000 100.00000 169.00000 70.00000 218.00000 74.00000 222.00000 2017-01-02 23:49:40
225 left images/left_resize/019920161104_l_300_400.jpg 1 147.00000 114.00000 152.00000 117.00000 120.00000 166.00000 124.00000 172.00000 92.00000 218.00000 96.00000 222.00000 2017-01-02 23:49:50
226 left images/left_resize/020020161021_l_300_400.jpg 1 128.00000 109.00000 134.00000 113.00000 102.00000 158.00000 107.00000 162.00000 71.00000 210.00000 76.00000 215.00000 2017-01-02 23:50:00
227 left images/left_resize/020120160115_l_300_400.jpg 1 109.00000 88.00000 115.00000 90.00000 83.00000 143.00000 89.00000 150.00000 52.00000 202.00000 58.00000 208.00000 2017-01-02 23:50:09
228 left images/left_resize/020120160420_l_300_400.jpg 1 125.00000 108.00000 132.00000 112.00000 98.00000 162.00000 102.00000 166.00000 68.00000 218.00000 72.00000 222.00000 2017-01-02 23:50:18
229 left images/left_resize/020220160330_l_300_400.jpg 1 120.00000 112.00000 127.00000 115.00000 94.00000 170.00000 99.00000 174.00000 68.00000 224.00000 72.00000 226.00000 2017-01-02 23:50:27
230 left images/left_resize/020320160210_l_300_400.jpg 1 112.00000 114.00000 116.00000 117.00000 86.00000 170.00000 92.00000 174.00000 61.00000 223.00000 66.00000 229.00000 2017-01-02 23:50:37
231 left images/left_resize/020320160810_l_300_400.jpg 9 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 NULL
232 left images/left_resize/020420160129_l_300_400.jpg 1 116.00000 110.00000 122.00000 114.00000 90.00000 167.00000 95.00000 170.00000 64.00000 221.00000 71.00000 226.00000 2017-01-02 23:51:13
233 left images/left_resize/020920151223_l_300_400.jpg 1 134.00000 111.00000 140.00000 114.00000 105.00000 166.00000 112.00000 169.00000 79.00000 220.00000 84.00000 223.00000 2017-01-02 23:51:21
234 left images/left_resize/020920160210_l_300_400.jpg 1 116.00000 114.00000 121.00000 118.00000 88.00000 173.00000 95.00000 178.00000 64.00000 224.00000 70.00000 229.00000 2017-01-02 23:51:31
235 left images/left_resize/020920160429_l_300_400.jpg 1 131.00000 109.00000 134.00000 114.00000 102.00000 167.00000 106.00000 171.00000 73.00000 222.00000 79.00000 226.00000 2017-01-03 19:49:37
